Uo(V),f(Hz),L(H),C(F),Ron,RL,RC,Psw1(W),Psw2(W),Prl(W),Prc(W),Pin(W),Po(W),IL_Ripple(A),Vo_Ripple(V),IL_Ripple_factor,Vo_Ripple_factor,Efficiency
7.38651357415614,493874,2.18679258272353e-06,8.78822893648538e-06,0.0443402611383708,0.0788965109334102,0.161087981216042,59.0366117301415,0.409863705930451,420.375705214215,0.0653224487164373,1235.66154650677,762.634800242644,1.51980231122777,0.10942576655969,0.0147654821862925,0.0147654822067068,0.617187451044844
8.42821131681781,468687,2.30430969922358e-06,9.26050387097952e-06,0.0540787956209408,0.050102758063981,0.13279947192114,91.4215208388487,0.516829706907836,338.745379128683,0.0672014188050926,1393.17470780279,969.894895848073,1.39571352411298,0.10049137393996,0.0120245497653727,0.0120245497897613,0.696176072114973
8.8338137864044,520937,2.0731873527893e-06,8.33167499674198e-06,0.0779218013784125,0.034842256929872,0.139143508602198,144.751097220907,0.566567658576983,258.94616105241,0.0616608322509288,1460.8546889196,1066.62704317385,1.36810384306533,0.0985034765181295,0.0112396193141655,0.0112396192933334,0.730139042071801
10.0132106981458,515510,2.0950127058641e-06,8.41938619576299e-06,0.0246350561675167,0.0207097913402539,0.104689169876607,61.1290081974709,0.752704588449322,205.25162718124,0.0840805473333502,1688.44711392829,1425.0866094157,1.30837001241903,0.094202640689101,0.0092994532906121,0.0092994532703668,0.844022058884711
7.91058973848047,545975,1.97811255094098e-06,7.94959069147448e-06,0.040634715399952,0.06267409758818,0.052524268503316,62.9009061209044,0.473027339383958,387.136160582383,0.082703405811272,1332.75554591185,887.431391602019,0.939536037979477,0.0676465945924845,0.0084624621961575,0.008462462178389,0.665862088756007
8.4123061388457,525127,2.05664534484039e-06,8.26519637683413e-06,0.0329585603913342,0.0555361346498628,0.14282457730477,55.4788443953219,0.51482338837371,373.750823786506,0.0692233618795484,1389.90002478412,965.265535638402,1.46841860805892,0.105726139817772,0.0126811264227675,0.0126811264272679,0.694485587758965
7.62888106445196,539091,2.0033723434448e-06,8.05110413228523e-06,0.09633622826849,0.0592493976967423,0.036338644137449,132.027899878595,0.433769562973799,332.815348173051,0.0615796397741362,1276.46712512512,814.097185629613,0.720055198693347,0.0518439744291746,0.0067714857712962,0.0067714857873952,0.637773719044911
7.27262434218972,464929,2.32293532991059e-06,9.33535610335724e-06,0.0331757428711363,0.0856645530385296,0.0583136140045909,42.6561980172323,0.395957008644886,440.429263206001,0.0760527270770111,1213.99719713811,736.040226419315,1.00746065672223,0.072537167465839,0.0099637303146916,0.0099637303396684,0.606294831779235
7.04009710935137,531429,2.03225642559966e-06,8.16718278034842e-06,0.031917247185249,0.0936337260868505,0.0764969155371137,38.5341287229216,0.372383562100662,451.921112076209,0.0778536530499674,1176.1420835656,690.755957556279,1.15600540005463,0.0832323888365906,0.0118013991311004,0.0118013991357301,0.587306556927355
7.94373345028431,469659,2.29954073061519e-06,9.24133845572592e-06,0.0325975472178428,0.0654440208531975,0.0999248812915186,50.0577196906271,0.471018801486991,402.038725747217,0.0750396875225713,1327.278179,880.112386736873,1.28950008895715,0.0928440059611764,0.0116624278610978,0.011662427805359,0.663095649753344
7.60395454077327,485166,2.22604222060078e-06,8.94596442821174e-06,0.0847745765106662,0.0626737682037452,0.114447485575317,119.598345025506,0.432941994057599,353.920590469451,0.0695943324973128,1272.4938952836,808.992973033015,1.28712379441459,0.0926729131760502,0.0121417760636775,0.0121417760608224,0.635753912872576
7.36383848662746,541720,1.99364985601418e-06,8.01203163585944e-06,0.0357255116938336,0.0781480206199649,0.153208527912914,48.7050948432762,0.417679885795289,424.886630389482,0.0769773774461001,1250.29741688697,780.823354230577,1.50850633556104,0.108612456360094,0.0144840970591982,0.0144840970858319,0.624510091506625
9.86668970988477,488044,2.21291522895477e-06,8.89320999290592e-06,0.0611039476652699,0.0168268860606757,0.0202505225466554,143.477636906384,0.714830605313972,158.2410108,0.0453728882646317,1642.83159,1349.17609250045,0.522486582257543,0.0376190348396661,0.0038168393771753,0.0038168394702267,0.821250394934794
6.63889866580846,503080,2.1467758606981e-06,8.627410705609e-06,0.080125050709181,0.0940609615806265,0.0346821796100087,87.1630450469074,0.334812687975647,408.139463900835,0.0538315639695466,1117.99042806869,623.605542734354,0.650759888662661,0.0468547119629467,0.0069901703679332,0.0069901703648355,0.557791486472404
10.3682211749623,506882,2.13067341116867e-06,8.56269857240497e-06,0.0522451576952385,0.0110711862551117,0.0740533024357875,131.993434588052,0.779926888136911,113.283588042019,0.0704337302583238,1719.49380410134,1478.11430177195,1.07648430101294,0.0775068700446726,0.0075129015518488,0.0075129015878818,0.859621766735275
8.66055919185728,466218,2.31651287595074e-06,9.30954570131951e-06,0.0814856086615516,0.0380093537840324,0.11042129574618,145.45924207023,0.544713490056542,271.431909997009,0.0730982544624868,1431.98469321389,1024.83610829143,1.25470222098866,0.0903385598552736,0.0105161229751051,0.0105161229685971,0.715675323310424
8.84087476679118,466565,2.31479000782313e-06,9.30262188071925e-06,0.0641783747261473,0.033667415608613,0.134275028710589,124.710280314905,0.591229380387342,261.30791596078,0.0726105159892698,1494.10897866431,1115.75149699705,1.37294181897778,0.0988518112609353,0.0110282911993313,0.0110282912321905,0.746767145455819
8.14559549762647,518922,2.0812376426515e-06,8.36402730618046e-06,0.0773336433541339,0.0505487438652248,0.0259260618194172,120.8370753,0.487708771593165,320.78639279928,0.0528599249727989,1354.75184338756,917.126675298817,0.601112672263912,0.043280114703879,0.0053260020192892,0.0053260023024326,0.676970236117591
9.19255580173075,472897,2.28379541422339e-06,9.17806156050425e-06,0.0922003625351503,0.0237140217072301,0.166905225723014,185.371537972044,0.612133562405708,190.77988065007,0.0549684631181186,1520.06078620595,1154.97568467637,1.41363023131992,0.101781376582564,0.011160627745782,0.0111606277378353,0.759822038143078
9.34531370038254,503834,2.14356315770671e-06,8.61449957283109e-06,0.0996521244964197,0.0170357975877865,0.0941088712573348,210.993841772596,0.644736141452686,144.471707216047,0.0611126790531619,1560.06614280891,1216.64493670752,1.13053042151741,0.0813981910104195,0.0086966123205922,0.0086966123912329,0.779867534665513
9.62298470039465,460665,2.34443684673244e-06,9.42176587710761e-06,0.0965708272769548,0.0104170801720661,0.157232988295185,221.575547095519,0.695890012851218,95.5206828265848,0.0612855553337924,1624.14763643065,1318.74018256066,1.36332365856034,0.0981593035067478,0.0100731095275541,0.0100731095368312,0.811958317692611
9.44303885530726,531731,2.03110219265004e-06,8.16254417699509e-06,0.0881825234827159,0.0175992260959819,0.0859587033287903,185.92430356045,0.658060350625443,151.387535841277,0.0673624559569724,1578.41838744363,1245.44608975237,1.103595108,0.0794588469769066,0.0083907017445516,0.0083907016606568,0.78904687100704
8.22802788341341,475987,2.26896953068046e-06,9.11847965969192e-06,0.0820061632201877,0.048827244471719,0.183023042941609,131.840599366452,0.491511457399031,313.987415980567,0.056215467507283,1358.72218558489,922.52972018232,1.4966818817615,0.107761095887946,0.0132211012719523,0.0132211013211662,0.678968614754164
9.86938787729165,468184,2.30678536643713e-06,9.27045302226855e-06,0.0337422624869791,0.0230985082346245,0.0358530261546461,79.4493601569081,0.71712855639489,217.77536345252,0.0646109347994342,1644.805906,1352.33587232234,0.753972711651569,0.0542860350538446,0.0055013970572852,0.0055013970385304,0.822185686195789
7.86019166872009,536930,2.01143538263833e-06,8.08350767842694e-06,0.0621734128629013,0.0594874181652699,0.0375414116625081,94.602603567357,0.464897784268996,361.290090723106,0.0720804502050169,1321.55106595299,872.613347457653,0.760474730722004,0.0547541809720677,0.006907640698224,0.0069076407436503,0.660294838344666
8.66454196179347,535303,2.01754893957254e-06,8.10807669259798e-06,0.0659849618336559,0.0415857142803044,0.10751741257474,117.899614844853,0.545625755659296,297.273033970879,0.0764878056837152,1432.53851869889,1025.58469623738,1.26699896952812,0.0912239258939721,0.0106152992895177,0.010615299299752,0.71592120061726
9.5907293724022,490181,2.20326777251668e-06,8.85443902921121e-06,0.0168370022521758,0.0315924538198292,0.0334305976186815,36.5956765405101,0.679902070333748,280.379751618813,0.0698707492179254,1603.66058322939,1285.41103077162,0.742557459065214,0.0534641360781051,0.0055573611314801,0.0055573610301747,0.801548060864048
8.62133581638367,468390,2.30577083199898e-06,9.26637583590123e-06,0.0315957273098412,0.0475540362175933,0.019434341761891,57.4245522818826,0.554089761955977,345.11525089421,0.0444217755344168,1444.95405069974,1043.0519260776,0.544426597040835,0.0391987149981924,0.0045220034993766,0.0045220035006749,0.721858197201835
7.90252059609988,540272,1.99899309977197e-06,8.03350493414017e-06,0.0950308470749481,0.0541777683221272,0.102958001296004,138.219182368491,0.454505693189864,320.135409345951,0.0653769172619526,1307.32470940414,853.991299132982,1.21509750358196,0.087487020114427,0.0111563888185366,0.0111563888002405,0.653235797495344
8.30874686422953,483772,2.23245661179233e-06,8.97174242779197e-06,0.0910048461775896,0.0432322103008193,0.0311285235058196,147.883081965686,0.506176988214528,285.192563101943,0.0552215361249025,1381.13370950748,953.289038474632,0.655092175427629,0.0471666355026728,0.0056931068628481,0.0056931067266821,0.690222121082385
9.16510946838905,528025,2.04535770086644e-06,8.21983386729374e-06,0.0450764953265128,0.0317522157322449,0.0867433076617418,93.6979671507905,0.632087180514929,263.609878190051,0.0821875403481799,1545.28243217509,1193.51775350344,1.18160198550381,0.0850753428070405,0.0091770843932106,0.0091770843771137,0.772362209426972
6.93973528780651,459645,2.34963939562053e-06,9.44267375426205e-06,0.0218775963345701,0.0947845531697937,0.191665562643662,26.6763303489668,0.374361857579038,460.414994499113,0.0729733585104788,1181.71609664616,697.306037225994,1.64100439865056,0.118152316660084,0.0166726222309148,0.0166726222248822,0.590079156241524
9.63432351992508,507521,2.1279907629438e-06,8.5519176108531e-06,0.015380158865244,0.0311301922035166,0.0771001285321935,33.7343370160041,0.685833873498465,278.768145963533,0.0829496716462313,1610.86555057129,1296.99395162428,1.16328344970151,0.0837564083077816,0.0086669550280699,0.0086669550207505,0.805153447576243
10.6826246415511,532120,2.02961737953845e-06,8.15657704611324e-06,0.01138630938864,0.0138721421492027,0.0421081055979138,31.8719173947325,0.846450830134966,155.030149208716,0.0820096462532233,1792.99805183515,1607.14837740112,0.850326082712111,0.0612234758811721,0.0056913687414113,0.0056913685486022,0.896346973582151
7.57579933875924,514912,2.0974457771425e-06,8.42916416354208e-06,0.0758550147092803,0.0682971366822676,0.0956755042218796,101.242791826215,0.418798659626391,370.653003507513,0.0698747874615459,1253.08072833568,784.432036777117,1.2122294912536,0.0872805234799536,0.0116129930736288,0.0116129930882238,0.626002793785669
7.49865937312122,504701,2.13988084033913e-06,8.59970116520034e-06,0.0366688725046996,0.0770223526366741,0.0459014528561835,48.4895077644848,0.420883538959995,418.083016460134,0.075942790095418,1255.20222154775,786.980786172453,0.880562167007733,0.0634004760410714,0.0084222636787226,0.0084222636809169,0.626975297416262
9.01226540956251,518678,2.08221671248829e-06,8.3679619682689e-06,0.0265160040163543,0.0431636136841303,0.128867526538641,51.2246934301086,0.589327543375966,333.409274199849,0.0808156077062625,1489.23716351107,1108.35631864132,1.42233423695568,0.10240806480252,0.0114630357306862,0.0114630357017749,0.744244332466313
7.23519341630074,528023,2.04536544809601e-06,8.21986500167185e-06,0.0173013191979207,0.0936447373871857,0.157385408935596,21.4849603032853,0.382088108236284,464.253144977847,0.0793606648632947,1192.3952760572,709.980245786348,1.55478930531694,0.111944829965349,0.015655300096795,0.0156553000943516,0.595423564687362
8.3883570902437,498679,2.1657218370936e-06,8.70355033554206e-06,0.0492272729722827,0.0502105374486826,0.0682063996831459,84.0518873950639,0.522506991916362,343.128386788681,0.0728203762533871,1400.10696309309,979.559752417941,1.05948293259771,0.0762827715085121,0.0090829472490763,0.009082947292116,0.699632084004437
7.15352852486589,500851,2.15632992646516e-06,8.66580635314251e-06,0.0559694407754899,0.0835864937490036,0.161017969207856,67.3338130362881,0.384048974998114,413.168614587594,0.0681447371245467,1197.96136758228,716.754688211995,1.50500133729119,0.108360096447964,0.0150823326039029,0.0150823326265898,0.598312022080098
7.35079848407839,514432,2.0994028365265e-06,8.43702914627741e-06,0.0440748444394242,0.0830422412454229,0.111236861871896,55.202999705051,0.394625467984337,423.211719525235,0.0734774120240189,1214.5073306794,736.701768700153,1.33774454551287,0.0963176071950773,0.0132237805502281,0.0132237805389913,0.606584867864109
6.85920306873941,485073,2.22646900569605e-06,8.94767958179033e-06,0.0945101405799898,0.0888348530343686,0.1145297051507,105.581888003944,0.34427175540923,396.742062224867,0.0750057727109018,1131.79713916072,639.705685451677,1.29371673488582,0.0931476048375527,0.0137238003123652,0.0137238003014286,0.565212318813645
9.27495649510237,512248,2.10835376614452e-06,8.47300092489922e-06,0.0628340234078275,0.0286968063459726,0.0672368027531032,129.01261455705,0.625502268780278,235.732205660099,0.0780014719604774,1535.95284630285,1179.18906522975,1.023891388,0.0737201798826369,0.0080004514234851,0.0080004514186864,0.767724782741961
7.32630463779368,497092,2.17263605127421e-06,8.73133701161511e-06,0.0307439344190403,0.085987791342585,0.0470052150177394,38.5518096807388,0.395231423181075,438.698859422753,0.0744997533523876,1215.20449710002,737.510159639503,0.89967679992189,0.064776729181373,0.0088889739040289,0.0088889738473545,0.606902098699853
9.6343526420547,472592,2.28526932322172e-06,9.18398487020047e-06,0.0253637242433073,0.0304897868034898,0.0927827499797408,55.099915564792,0.673447646666091,268.543166286156,0.0761944550621279,1595.65415170238,1272.61660498362,1.2471853388009,0.0897973439681202,0.0093805729795555,0.009380572935103,0.797551652170923
7.98443266847896,481110,2.24480887946623e-06,9.02138342120883e-06,0.093104167789292,0.0487186652196626,0.0451151008235859,146.231537456719,0.479096095471195,305.541632841822,0.0703977202430378,1342.99453898969,901.296860954928,0.81118023541917,0.058404977045824,0.0072500041997392,0.0072500042116124,0.67110984802139
7.98688118039226,540489,1.99819052746679e-06,8.03027957604647e-06,0.0981773540520477,0.0494982975813493,0.0311126524537138,151.427982323963,0.472117304945025,305.623584197887,0.0539558625830632,1330.86325596213,885.075471439066,0.652618986875806,0.0469885674949116,0.0058861082039897,0.0058861082590898,0.665038626225512
7.88140497241983,475806,2.26983266289202e-06,9.12194839446703e-06,0.0467847861501297,0.0635406466607753,0.0598202320783606,70.9096594858954,0.465030283761746,385.413620186642,0.0774715872071199,1318.79600533785,868.928136879675,0.999765164491951,0.0719830917869724,0.0091002719475329,0.0091002719403958,0.658879867214241
9.03098288476873,510284,2.11646847637786e-06,8.50561212536113e-06,0.0740094202390315,0.0299572060615516,0.0323093536626031,145.863834637151,0.601364254799258,236.452729046127,0.0563971867379271,1504.84246946668,1131.88088248002,0.676672720042395,0.0487204358336631,0.0053968233026327,0.0053968233015922,0.752159050163674
8.65119506996634,479667,2.25156202115217e-06,9.04852278305111e-06,0.0386900471733294,0.0481750083742426,0.106493074085612,69.0372870696958,0.545152566625977,343.761062182218,0.0731676031636456,1431.27738929933,1023.70038280028,1.30678578463505,0.0940885765333446,0.0109586778874363,0.0109586778920506,0.715235488559927
7.34914044539722,458551,2.35524510905003e-06,9.46520185928671e-06,0.0336234011228499,0.0820913160492765,0.0155518527368078,43.1688549011887,0.404491304361136,428.923660886152,0.0401670364054881,1231.27274149639,756.861117453126,0.538325691592057,0.0387594498085345,0.0052504422521153,0.0052504422539992,0.614698183388109
7.98372595462544,542886,1.98936793359932e-06,7.99482355002298e-06,0.0757297776569908,0.0539748076423221,0.119919761594453,117.694478821646,0.476132278050709,335.800873955938,0.069530134216717,1335.77068479892,891.564121763299,1.31604395014752,0.0947551640653695,0.0118257859875303,0.011825785944442,0.667452978201501
6.91910758248229,473728,2.27978924614969e-06,9.16196166951875e-06,0.0512963945361938,0.0966779685358222,0.113893086560404,58.312395190864,0.350617073946524,439.013083117308,0.0817357251769315,1141.36707209091,650.475925798431,1.34685981815576,0.0969739069128575,0.0141686799798227,0.0141686799806474,0.569909489860087
8.39818118292694,502114,2.1509059695607e-06,8.64400868682765e-06,0.0308434948037671,0.054000796952815,0.128571416753001,52.9447767618456,0.525573174663094,371.020035366922,0.0710577247048803,1403.58393261681,984.387178660879,1.41864528215437,0.102142460226601,0.0121317955540192,0.0121317955435074,0.701338306734254
8.71036382258569,517914,2.08528829110625e-06,8.38030595384133e-06,0.0455963694101734,0.0430692983690029,0.19771658060071,84.2183909304203,0.564682947169104,318.510575776641,0.058288651998918,1456.3794184508,1059.98625658237,1.58894110357274,0.114403759435717,0.0130944314402916,0.0130944314378272,0.727822875792841
6.80841606184814,453773,2.3800446478746e-06,9.56486564378616e-06,0.0896651207382228,0.0921958144875315,0.16127493598119,98.4660137257654,0.338651140172023,404.71506848418,0.0687873431635252,1122.04571350605,628.690196546166,1.46503321462652,0.105482391412619,0.0156762417954939,0.0156762417894768,0.560307114922885
8.96480914420237,459871,2.34848468374827e-06,9.438033226226e-06,0.0335684065483644,0.0401821155966517,0.139148310761694,63.6785879829701,0.595985188880186,311.679220852268,0.0727066062246248,1499.4767007513,1123.69563559971,1.44705649641387,0.104188067933896,0.0115823931173191,0.0115823931386745,0.749391861198438
9.40955511976431,463655,2.32931813525143e-06,9.36100716648754e-06,0.0749104748723566,0.0196085675446517,0.134213896247026,164.426194667585,0.666509582421013,171.970740481224,0.0693812632381121,1588.32261530075,1261.09388637232,1.34176145480532,0.0966068243395001,0.0101378421427878,0.0101378421001321,0.793978423667746
7.37241764708858,499417,2.16252150006908e-06,8.69068889881157e-06,0.0801146550908148,0.0743533370560625,0.1817069065057,103.280522550848,0.395989330670116,383.20963079325,0.0582465258944693,1216.13042482501,738.776264594677,1.51802350862068,0.109297692682472,0.0149844064532159,0.0149844064616866,0.607481113467728
7.69454003596296,539093,2.00336491106358e-06,8.05107426321206e-06,0.0400746747463747,0.0728871249101315,0.0475838670703266,56.6785964290418,0.434190101030446,412.110850555678,0.0811149269131911,1273.6670691802,810.354660385325,0.894004205752174,0.0643683032157665,0.0084266082069866,0.0084266082595629,0.636237428127049
7.947689359,453054,2.38382179607729e-06,9.5800451552746e-06,0.0769666834330716,0.0550020192031181,0.101185206817752,118.183856619294,0.470650947807087,338.161433720026,0.0675142403134647,1327.7295166071,880.844101938537,1.23056347532439,0.0886005704984778,0.0111248410791574,0.0111248411137036,0.663421345176885
7.7730674127314,540473,1.99824968129768e-06,8.03051730202578e-06,0.0648879983580303,0.0655899750629609,0.17329403807278,92.9660138652816,0.439415567000466,375.808560081775,0.0684214934661746,1282.23009653252,821.381546868484,1.51387480667649,0.108998986074279,0.0141722916508395,0.0141722916500058,0.640588260320602
9.32976029230741,530549,2.03562724649373e-06,8.18072935351453e-06,0.0619049364053217,0.0264630222473423,0.0555870820080563,130.465910292755,0.642435289631149,223.303085130408,0.0675116134230382,1556.17885207495,1210.47948675883,0.928872877481972,0.0668788466218964,0.0071636216176942,0.0071636215580528,0.777853705661677
8.62880293147477,538652,2.00500508677216e-06,8.05766576152651e-06,0.0125806737217695,0.0540911249661001,0.0419061576796288,22.0034585798986,0.54459510433319,383.828396139973,0.0740525010130076,1432.61734026953,1025.53287676223,0.853884071901274,0.0614796530257962,0.0071544997049485,0.0071544996873655,0.715845639959436
7.97060615063639,547869,1.9712741549531e-06,7.92210871171353e-06,0.0741425024511023,0.0550424461739359,0.0995067911629685,114.498588317006,0.473137747063925,340.230493791451,0.0680921413641771,1331.51364325335,885.873482887223,1.22586923573172,0.0882625846402767,0.0110509083529689,0.0110509083113502,0.665313109915063
9.85990776945678,455961,2.36862363228434e-06,9.51896714363241e-06,0.0713774713734157,0.0138188023750667,0.0235746382741221,164.180244345287,0.716956424172643,129.616375926281,0.050432780270437,1648.11167870788,1357.91034927588,0.559650201320927,0.0402948152801316,0.0040751515978624,0.0040751516772547,0.823918892644751
7.30792751224442,502165,2.1506875230253e-06,8.64313079919504e-06,0.018705702320278,0.0836333698473662,0.165333947495064,25.1860192890398,0.412327656021261,448.710478109721,0.0776683618057553,1241.99410164362,770.414663356792,1.57338400482439,0.113283648294602,0.015208573352212,0.0152085733451287,0.620304607193583
7.87667831053859,522244,2.06799886643025e-06,8.31082363373783e-06,0.023487889823017,0.0693644727617476,0.108533039077002,35.4944888607299,0.463799103432188,419.361324197443,0.0756435131171095,1316.39236377868,865.684856114198,1.3475646344849,0.0970246540096611,0.0122886196766249,0.0122886197180087,0.65761917186246
7.21477125438247,547298,1.97333079967403e-06,7.93037390558302e-06,0.0684092343441121,0.0820297517817161,0.0962215646581147,84.6733454538231,0.380709020080779,405.792846484603,0.0804795331616446,1191.42841555718,708.975336322083,1.23190493384891,0.0886971552072615,0.0124135037487696,0.0124135037445898,0.59506330977554
9.52401582674477,493239,2.18960787772256e-06,8.7995429756726e-06,0.0842782415861841,0.0175122833373023,0.0353024914453607,184.70420728325,0.667210556919828,153.690459994639,0.0558229518786974,1587.17393485162,1259.29277701807,0.696564158479681,0.0501526198157445,0.0052669350213892,0.005266935063943,0.793418257045533
7.19750641633696,467339,2.31095628655002e-06,9.28721501474899e-06,0.0451844022091362,0.0848241768555163,0.162639234404464,57.1526668975618,0.389626835552818,429.120342973904,0.0652367736948193,1204.22756357489,724.256652833914,1.52601487410681,0.109873070918664,0.0152134755917233,0.0152134755893654,0.601428396709233
8.20419984021998,456047,2.36817696421641e-06,9.51717208484603e-06,0.0459331993552218,0.0574188247457466,0.0891918989068495,73.788470095088,0.491693568984345,368.82501856274,0.0742456619457049,1357.86002815928,921.255073066847,1.20791036877953,0.086969546739971,0.0106779105512241,0.010677910574288,0.678461000369607
8.79136198069542,515686,2.09429769278204e-06,8.41651271854923e-06,0.0665176023271094,0.0362785671965543,0.0920137223472569,125.152702998995,0.574567121705844,273.297181149679,0.072631255874127,1470.14490906486,1080.22106085577,1.18372638496731,0.0852283002265946,0.0096636458764799,0.0096636459341861,0.734771827045867
9.02883662076204,451548,2.39177230327673e-06,9.6119964605707e-06,0.0985657351941238,0.025045156892319,0.0301811055364461,192.404305224412,0.594443915964189,195.621637445421,0.0577859185964164,1497.77708005479,1121.33855295557,0.628774765219377,0.0452717851381839,0.00503833971156,0.0050383399388594,0.748668522097128
8.41580490058227,487241,2.21656223511568e-06,8.9078664927167e-06,0.0278306562288677,0.0540718874214422,0.074503748544244,46.4574959203489,0.526756974857328,369.570256370137,0.0814478275272016,1407.90113918692,990.456839828258,1.13433591389041,0.0816721861138419,0.0096709665226522,0.0096709665598017,0.703498855324644
9.63538847680949,545163,1.98105887596921e-06,7.96143131096164e-06,0.0928298835852907,0.0147409297912713,0.150193038148229,205.078405663783,0.671787691146955,130.336485694805,0.0631910906821503,1593.59261396797,1269.53605671859,1.35578571538066,0.0976165717954624,0.0102096796181271,0.0102096796482561,0.796650314259117
8.13650310641852,476912,2.26456872546717e-06,9.10079381055159e-06,0.0480552053507927,0.059308381109336,0.189120027012618,73.7264881381116,0.479950568974471,369.717576044563,0.060314988316675,1342.85728130153,900.980128178126,1.57581738654682,0.113458851907555,0.0140854742653336,0.0140854742747892,0.670942579471194
8.43905694399761,491774,2.19613074298357e-06,8.82575690820942e-06,0.0984747219822871,0.0371309453840859,0.143208763621176,170.468817763803,0.528912308690293,257.419295915575,0.0579644057091376,1410.20329846331,993.904286997153,1.35095680290768,0.0972688898466523,0.0114975860682572,0.0114975860726659,0.704795037765269
7.47806667654015,516634,2.09045475133267e-06,8.40106879875846e-06,0.0585213818538571,0.0728294968162278,0.136640303546492,79.7623105704536,0.419154602090713,397.323009670306,0.0667624374599719,1250.42971736897,781.056659571797,1.41678839431365,0.102008764319914,0.0136015918528155,0.0136015918433944,0.624630595964418
6.99731836390302,467813,2.30861476701161e-06,9.27780497287972e-06,0.0215212959748155,0.0999172355285225,0.0425130026077221,25.198548527886,0.360977234770053,467.100474698417,0.0827966669193194,1157.83631062598,669.34169222183,0.860887978863196,0.0619839343943122,0.0089283584746421,0.0089283584625641,0.578096995299755
6.85969290732412,453260,2.38273838415038e-06,9.57569116572779e-06,0.0605079813438694,0.0893679850406629,0.137143307861535,71.6470123620191,0.363750762509168,421.969309208269,0.0766271158760825,1165.10912920831,677.9115572,1.4251456895933,0.102610489743586,0.014685615370026,0.0146856153833177,0.581843829189067
8.49136999205993,469043,2.30256074602968e-06,9.25347522034819e-06,0.0432024891457505,0.051465334353437,0.196511210684442,73.8854313781193,0.522975533545806,352.030469257524,0.0671642228639633,1401.17179670951,981.03876855512,1.59615068298529,0.114922849251474,0.0136727669997183,0.013672767008826,0.700155948655957
